first,second,edit,dl,jaro,jw,bag,pw,sw,lcs3avg,lcs2avg,lcs3sht,lcs2sht,lcs3long,lcs2long,SWlong,SWsht,SWavg,1gramslong,1gramssht,1gramsavg,pad1gramslong,pad1gramssht,pad1gramsavg,2gramslong,2gramssht,2gramsavg,pad2gramslong,pad2gramssht,pad2gramsavg,3gramslong,3gramssht,3gramsavg,pad3gramslong,pad3gramssht,pad3gramsavg,pos1gramsavg,pos1gramssht,pos1gramslong,pos2gramsavg,pos2gramssht,pos2gramslong,pos3gramsavg,pos3gramssht,pos3gramslong,padpos1gramsavg,padpos1gramssht,padpos1gramslong,padpos2gramsavg,padpos2gramssht,padpos2gramslong,padpos3gramsavg,padpos3gramssht,padpos3gramslong,padskipgramslong,padskipgramssht,padskipgramsavg,skipgramslong,skipgramssht,skipgramsavg,Soundex,Phonex,Phonix,NYSIIS,D-Metaphone,FuzSoundex,Genjac2j,Genjac3j,Genjac2jw,Genjac3jw,Mong2j,Mong3j,Mong2jw,Mong3jw,editex,SAPSavg,SAPSsht,SAPSlong
isaballa,hilda,0.25,0.25,0.547222222,0.547222222,0.375,0.547222222,0.547222222,0.153846154,0.153846154,0.2,0.2,0.125,0.125,0.175,0.28,0.215384615,0.375,0.6,0.461538462,0.375,0.6,0.461538462,0,0,0,0.111111111,0.166666667,0.133333333,0,0,0,0.1,0.142857143,0.117647059,0.307692308,0.4,0.25,0,0,0,0,0,0,0.307692308,0.4,0.25,0,0,0,0,0,0,0.170731707,0.269230769,0.208955224,0.096774194,0.1875,0.127659574,0,0.25,0,0,0,0,0.366666675,0.500000012,0.376666683,0.515555567,0.703703721,0.666666687,0.725925962,0.69111113,0.3125,0,0,0
emely,elen,0.4,0.4,0.633333333,0.67,0.6,0.67,0.67,0.444444444,0.444444444,0.5,0.5,0.4,0.4,0.4,0.5,0.444444444,0.6,0.75,0.666666667,0.6,0.75,0.666666667,0.25,0.333333333,0.285714286,0.333333333,0.4,0.363636364,0,0,0,0.142857143,0.166666667,0.153846154,0.666666667,0.75,0.6,0.285714286,0.333333333,0.25,0,0,0,0.666666667,0.75,0.6,0.363636364,0.4,0.333333333,0.153846154,0.166666667,0.142857143,0.346153846,0.428571429,0.382978723,0.25,0.363636364,0.296296296,0.5,0.5,0.5,0.5,0.333333333,0.5,0.666666677,0.634920648,0.677777797,0.660317472,0.777777791,0.777777791,0.788888911,0.800000012,0.4,0.205128205,0.210526316,0.2
xavier,ellen,0.166666667,0.166666667,0.455555556,0.455555556,0.166666667,0.455555556,0.455555556,0.181818182,0.181818182,0.2,0.2,0.166666667,0.166666667,0.233333333,0.28,0.254545455,0.166666667,0.2,0.181818182,0.166666667,0.2,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0.2,0.166666667,0,0,0,0,0,0,0.181818182,0.2,0.166666667,0,0,0,0,0,0,0.064516129,0.076923077,0.070175439,0,0,0,0.25,0.25,0.25,0,0,0.25,0.200000006,0.444444458,0.303703719,0.456790136,0.380952392,0.500000015,0.39047621,0.513888903,0.25,0,0,0
rosanah,eluisa,0.142857143,0.142857143,0.53968254,0.53968254,0.285714286,0.53968254,0.53968254,0.307692308,0.307692308,0.333333333,0.333333333,0.285714286,0.285714286,0.342857143,0.4,0.369230769,0.285714286,0.333333333,0.307692308,0.285714286,0.333333333,0.307692308,0.166666667,0.2,0.181818182,0.125,0.142857143,0.133333333,0,0,0,0,0,0,0.307692308,0.333333333,0.285714286,0.181818182,0.2,0.166666667,0,0,0,0.307692308,0.333333333,0.285714286,0.133333333,0.142857143,0.125,0,0,0,0.083333333,0.096774194,0.089552239,0.076923077,0.095238095,0.085106383,0.25,0.25,0.25,0.25,0,0.25,0.272727278,0.383838393,0.278787889,0.397979807,0.625000015,0.679012365,0.637500025,0.701234586,0.214285714,0,0,0
theopile,hally,0.25,0.25,0.55,0.55,0.25,0.55,0.55,0.153846154,0.153846154,0.2,0.2,0.125,0.125,0.175,0.28,0.215384615,0.25,0.4,0.307692308,0.25,0.4,0.307692308,0,0,0,0,0,0,0,0,0,0,0,0,0.153846154,0.2,0.125,0,0,0,0,0,0,0.153846154,0.2,0.125,0,0,0,0,0,0,0.073170732,0.115384615,0.089552239,0,0,0,0.25,0.25,0.25,0.25,0.333333333,0.25,0.333333343,0.45555557,0.343333352,0.377777788,0.444444458,0.533333349,0.455555578,0.546666682,0.5,0,0,0
honore,helen,0.166666667,0.166666667,0.588888889,0.63,0.5,0.63,0.63,0.181818182,0.181818182,0.2,0.2,0.166666667,0.166666667,0.3,0.36,0.327272727,0.5,0.6,0.545454545,0.5,0.6,0.545454545,0,0,0,0.142857143,0.166666667,0.153846154,0,0,0,0.125,0.142857143,0.133333333,0.545454545,0.6,0.5,0,0,0,0,0,0,0.545454545,0.6,0.5,0.153846154,0.166666667,0.142857143,0.133333333,0.142857143,0.125,0.096774194,0.115384615,0.105263158,0,0,0,0.5,0.5,0.5,0.75,0.333333333,0.5,0.619047633,0.597222239,0.470833354,0.616666682,0.619047633,0.666666687,0.633333359,0.68611113,0.416666667,0.047619048,0.05,0.045454545
margt,nellie,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.24,0.218181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0.25,0,0,0.121212125,0.24242425,0.12424243,0.250505057,0.222222229,0.380952392,0.227777789,0.393650804,0.416666667,0,0,0
isebella,elena,0.375,0.375,0.658333333,0.658333333,0.5,0.658333333,0.658333333,0.307692308,0.307692308,0.4,0.4,0.25,0.25,0.25,0.4,0.307692308,0.5,0.8,0.615384615,0.5,0.8,0.615384615,0.142857143,0.25,0.181818182,0.222222222,0.333333333,0.266666667,0,0,0,0.1,0.142857143,0.117647059,0.307692308,0.4,0.25,0,0,0,0,0,0,0.307692308,0.4,0.25,0,0,0,0,0,0,0.219512195,0.346153846,0.268656716,0.193548387,0.375,0.255319149,0,0.25,0.25,0.25,0.25,0,0.518518527,0.522222233,0.410000014,0.54000001,0.66666668,0.711111128,0.681481507,0.731111127,0.5,0,0,0
isaballa,ellen,0.125,0.125,0.441666667,0.441666667,0.25,0.441666667,0.441666667,0.307692308,0.307692308,0.4,0.4,0.25,0.25,0.35,0.56,0.430769231,0.25,0.4,0.307692308,0.25,0.4,0.307692308,0.142857143,0.25,0.181818182,0.111111111,0.166666667,0.133333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073170732,0.115384615,0.089552239,0.064516129,0.125,0.085106383,0,0.25,0.25,0.25,0.25,0,0.366666675,0.383838393,0.373333347,0.400000009,0.407407416,0.477777791,0.41481483,0.495555568,0.25,0,0,0
zoil,helena,0,0,0.472222222,0.472222222,0.166666667,0.472222222,0.472222222,0.2,0.2,0.25,0.25,0.166666667,0.166666667,0.233333333,0.35,0.28,0.166666667,0.25,0.2,0.166666667,0.25,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.25,0.166666667,0,0,0,0,0,0,0.2,0.25,0.166666667,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.333333333,0.5,0.222222229,0.358024703,0.229629642,0.367901246,0.400000012,0.537037055,0.413333356,0.551851869,0.166666667,0,0,0
harriett,lena,0.125,0.125,0.458333333,0.458333333,0.25,0.458333333,0.458333333,0.166666667,0.166666667,0.25,0.25,0.125,0.125,0.125,0.25,0.166666667,0.25,0.5,0.333333333,0.25,0.5,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.25,0.125,0,0,0,0,0,0,0.166666667,0.25,0.125,0,0,0,0,0,0,0.024390244,0.047619048,0.032258065,0,0,0,0.25,0.25,0.25,0.25,0,0.25,0.370370381,0.377777791,0.381481502,0.391111124,0.444444458,0.544444466,0.455555578,0.562222242,0.4375,0,0,0
maria,helen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.24,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0.25,0.133333337,0.266666675,0.136666673,0.275555563,0.222222229,0.380952392,0.227777789,0.393650804,0.3,0,0,0
emly,helena,0.166666667,0.166666667,0.611111111,0.611111111,0.333333333,0.611111111,0.611111111,0.2,0.2,0.25,0.25,0.166666667,0.166666667,0.233333333,0.35,0.28,0.333333333,0.5,0.4,0.333333333,0.5,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.5,0.333333333,0,0,0,0,0,0,0.4,0.5,0.333333333,0,0,0,0,0,0,0.096774194,0.142857143,0.115384615,0.047619048,0.090909091,0.0625,0.25,0.5,0.25,0.25,0,0.25,0.333333343,0.472222239,0.490476217,0.377777788,0.666666687,0.629629652,0.686666703,0.65925928,0.25,0,0,0
susan,helene,0.166666667,0.166666667,0.455555556,0.455555556,0.166666667,0.455555556,0.455555556,0.181818182,0.181818182,0.2,0.2,0.166666667,0.166666667,0.233333333,0.28,0.254545455,0.166666667,0.2,0.181818182,0.166666667,0.2,0.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0.2,0.166666667,0,0,0,0,0,0,0.181818182,0.2,0.166666667,0,0,0,0,0,0,0.032258065,0.038461538,0.035087719,0,0,0,0.5,0.5,0.5,0.5,0.333333333,0.5,0.200000006,0.322222233,0.206666678,0.333333343,0.333333343,0.460317475,0.344444464,0.47619049,0.333333333,0,0,0
louis,ellen,0,0,0.466666667,0.466666667,0.2,0.466666667,0.466666667,0.2,0.2,0.2,0.2,0.2,0.2,0.28,0.28,0.28,0.2,0.2,0.2,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0,0,0,0,0,0,0.2,0.2,0.2,0,0,0,0,0,0,0.038461538,0.038461538,0.038461538,0,0,0,0.25,0.25,0.25,0.25,0.333333333,0.25,0.222222229,0.358024703,0.229629642,0.372839517,0.333333343,0.460317475,0.344444464,0.479365093,0.3,0,0,0
minne,elezie,0.166666667,0.166666667,0.455555556,0.455555556,0.333333333,0.455555556,0.455555556,0.181818182,0.181818182,0.2,0.2,0.166666667,0.166666667,0.166666667,0.2,0.181818182,0.333333333,0.4,0.363636364,0.333333333,0.4,0.363636364,0,0,0,0.142857143,0.166666667,0.153846154,0,0,0,0.125,0.142857143,0.133333333,0.181818182,0.2,0.166666667,0,0,0,0,0,0,0.181818182,0.2,0.166666667,0.153846154,0.166666667,0.142857143,0.133333333,0.142857143,0.125,0.064516129,0.076923077,0.070175439,0,0,0,0.25,0.25,0.25,0.25,0,0.25,0.458333343,0.366666675,0.466666684,0.479012357,0.611111124,0.682539701,0.622222245,0.701587319,0.25,0,0,0
w,ellan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0.25,0.222222229,0.301587309,0.227777789,0.314285721,0.666666687,0.703703721,0.683333367,0.733333349,0.2,0,0,0
margt,ellen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.16,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0.133333337,0.266666675,0.136666673,0.275555563,0.222222229,0.380952392,0.227777789,0.393650804,0.2,0,0,0
lorette,elly,0.142857143,0.142857143,0.464285714,0.464285714,0.285714286,0.464285714,0.464285714,0.181818182,0.181818182,0.25,0.25,0.142857143,0.142857143,0.142857143,0.25,0.181818182,0.285714286,0.5,0.363636364,0.285714286,0.5,0.363636364,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0.25,0.142857143,0,0,0,0,0,0,0.181818182,0.25,0.142857143,0,0,0,0,0,0,0.027777778,0.047619048,0.035087719,0,0,0,0.25,0.25,0.25,0,0,0.25,0.200000006,0.419753101,0.210000014,0.439506186,0.500000015,0.604938295,0.516666695,0.62469138,0.357142857,0,0,0
nickolous,helen,0.111111111,0.111111111,0.437037037,0.437037037,0.222222222,0.437037037,0.437037037,0.142857143,0.142857143,0.2,0.2,0.111111111,0.111111111,0.2,0.36,0.257142857,0.222222222,0.4,0.285714286,0.222222222,0.4,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0.5,0.25,0,0.222222229,0.393939408,0.230555569,0.40606062,0.333333343,0.444444461,0.343333352,0.460606077,0.277777778,0,0,0
rosanah,hellen,0,0,0.436507937,0.436507937,0.285714286,0.436507937,0.436507937,0.153846154,0.153846154,0.166666667,0.166666667,0.142857143,0.142857143,0.2,0.233333333,0.215384615,0.285714286,0.333333333,0.307692308,0.285714286,0.333333333,0.307692308,0,0,0,0,0,0,0,0,0,0,0,0,0.153846154,0.166666667,0.142857143,0,0,0,0,0,0,0.153846154,0.166666667,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.5,0.333333333,0.5,0.166666672,0.268518527,0.251515166,0.275925934,0.416666679,0.481481499,0.42916669,0.496296313,0.285714286,0,0,0
malise,hellena,0.142857143,0.142857143,0.53968254,0.53968254,0.428571429,0.53968254,0.53968254,0.153846154,0.153846154,0.166666667,0.166666667,0.142857143,0.142857143,0.2,0.233333333,0.215384615,0.428571429,0.5,0.461538462,0.428571429,0.5,0.461538462,0,0,0,0,0,0,0,0,0,0,0,0,0.307692308,0.333333333,0.285714286,0,0,0,0,0,0,0.307692308,0.333333333,0.285714286,0,0,0,0,0,0,0.055555556,0.064516129,0.059701493,0.038461538,0.047619048,0.042553191,0.5,0.5,0.5,0.75,0.333333333,0.5,0.444444458,0.543209897,0.459259285,0.558024711,0.571428588,0.611111134,0.590476223,0.633333355,0.5,0,0,0
lafeyette,hillare,0.111111111,0.111111111,0.587301587,0.587301587,0.333333333,0.587301587,0.587301587,0.25,0.25,0.285714286,0.285714286,0.222222222,0.222222222,0.222222222,0.285714286,0.25,0.333333333,0.428571429,0.375,0.333333333,0.428571429,0.375,0.125,0.166666667,0.142857143,0.2,0.25,0.222222222,0,0,0,0.090909091,0.111111111,0.1,0.25,0.285714286,0.222222222,0,0,0,0,0,0,0.25,0.285714286,0.222222222,0.111111111,0.125,0.1,0.1,0.111111111,0.090909091,0.152173913,0.194444444,0.170731707,0.138888889,0.192307692,0.161290323,0.25,0.25,0.25,0.5,0,0.25,0.307692312,0.349206354,0.312820522,0.357142861,0.666666681,0.696969715,0.680000025,0.715151532,0.444444444,0,0,0
marceline,hunlla,0.111111111,0.111111111,0.425925926,0.425925926,0.333333333,0.425925926,0.425925926,0.133333333,0.133333333,0.166666667,0.166666667,0.111111111,0.111111111,0.155555556,0.233333333,0.186666667,0.333333333,0.5,0.4,0.333333333,0.5,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333,0.166666667,0.111111111,0,0,0,0,0,0,0.133333333,0.166666667,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0.363636374,0.361111124,0.375757597,0.375925938,0.533333349,0.545454567,0.546666694,0.565656586,0.222222222,0,0,0
joanna,henrietta,0.111111111,0.111111111,0.518518519,0.518518519,0.222222222,0.518518519,0.518518519,0.133333333,0.133333333,0.166666667,0.166666667,0.111111111,0.111111111,0.155555556,0.233333333,0.186666667,0.222222222,0.333333333,0.266666667,0.222222222,0.333333333,0.266666667,0,0,0,0.1,0.142857143,0.117647059,0,0,0,0.090909091,0.125,0.105263158,0.133333333,0.166666667,0.111111111,0,0,0,0,0,0,0.133333333,0.166666667,0.111111111,0,0,0,0,0,0,0.043478261,0.064516129,0.051948052,0,0,0,0.25,0.25,0.25,0.5,0.25,0.25,0.305555562,0.484848499,0.311111122,0.496969711,0.619047633,0.666666687,0.638095268,0.688888907,0.388888889,0,0,0
laura,heneretta,0.222222222,0.222222222,0.437037037,0.437037037,0.222222222,0.437037037,0.437037037,0.142857143,0.142857143,0.2,0.2,0.111111111,0.111111111,0.2,0.36,0.257142857,0.222222222,0.4,0.285714286,0.222222222,0.4,0.285714286,0,0,0,0.1,0.166666667,0.125,0,0,0,0.090909091,0.142857143,0.111111111,0.142857143,0.2,0.111111111,0,0,0,0,0,0,0.142857143,0.2,0.111111111,0,0,0,0,0,0,0.043478261,0.076923077,0.055555556,0,0,0,0,0,0,0.25,0.25,0,0.333333341,0.351851861,0.339393952,0.359259268,0.722222239,0.682539701,0.738888919,0.701587319,0.444444444,0,0,0
robert,henrietta,0.222222222,0.222222222,0.5,0.5,0.333333333,0.5,0.5,0.133333333,0.133333333,0.166666667,0.166666667,0.111111111,0.111111111,0.155555556,0.233333333,0.186666667,0.333333333,0.5,0.4,0.333333333,0.5,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.5,0.333333333,0,0,0,0,0,0,0.4,0.5,0.333333333,0,0,0,0,0,0,0.108695652,0.161290323,0.12987013,0.111111111,0.19047619,0.140350877,0.5,0,0,0.25,0.5,0.25,0.363636374,0.46464648,0.375757597,0.394444456,0.571428588,0.63888891,0.595238132,0.666666687,0.333333333,0,0,0
isaac,henriette,0.111111111,0.111111111,0,0,0.111111111,0,0,0.142857143,0.142857143,0.2,0.2,0.111111111,0.111111111,0.111111111,0.2,0.142857143,0.111111111,0.2,0.142857143,0.111111111,0.2,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.153846158,0.247863256,0.158974368,0.258119666,0.333333343,0.460317475,0.344444464,0.479365093,0.277777778,0,0,0
marcel,henery,0,0,0.388888889,0.388888889,0.333333333,0.388888889,0.388888889,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.3,0.3,0.3,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0,0,0,0,0,0,0.032258065,0.032258065,0.032258065,0,0,0,0,0.25,0.25,0.25,0,0,0.370370381,0.611111134,0.512500025,0.395555568,0.571428588,0.611111134,0.585714315,0.633333355,0.166666667,0,0,0
johannah,henry,0.25,0.25,0.55,0.55,0.25,0.55,0.55,0.153846154,0.153846154,0.2,0.2,0.125,0.125,0.3,0.48,0.369230769,0.25,0.4,0.307692308,0.25,0.4,0.307692308,0,0,0,0,0,0,0,0,0,0,0,0,0.307692308,0.4,0.25,0,0,0,0,0,0,0.307692308,0.4,0.25,0,0,0,0,0,0,0.073170732,0.115384615,0.089552239,0.064516129,0.125,0.085106383,0.5,0.5,0.5,0.5,0.333333333,0.5,0.333333343,0.45555557,0.343333352,0.471111125,0.59259261,0.622222245,0.611111144,0.642222244,0.4375,0.046511628,0.066666667,0.035714286
mina,henri,0.2,0.2,0.483333333,0.483333333,0.4,0.483333333,0.483333333,0.222222222,0.222222222,0.25,0.25,0.2,0.2,0.28,0.35,0.311111111,0.4,0.5,0.444444444,0.4,0.5,0.444444444,0,0,0,0,0,0,0,0,0,0,0,0,0.222222222,0.25,0.2,0,0,0,0,0,0,0.222222222,0.25,0.2,0,0,0,0,0,0,0.076923077,0.095238095,0.085106383,0,0,0,0.5,0.5,0.5,0.5,0.333333333,0.5,0.380952392,0.539682559,0.395238119,0.558730177,0.666666687,0.629629652,0.686666703,0.65925928,0.4,0.068965517,0.071428571,0.066666667
xavier,henry,0,0,0.455555556,0.455555556,0.333333333,0.455555556,0.455555556,0.181818182,0.181818182,0.2,0.2,0.166666667,0.166666667,0.166666667,0.2,0.181818182,0.333333333,0.4,0.363636364,0.333333333,0.4,0.363636364,0,0,0,0,0,0,0,0,0,0,0,0,0.181818182,0.2,0.166666667,0,0,0,0,0,0,0.181818182,0.2,0.166666667,0,0,0,0,0,0,0.064516129,0.076923077,0.070175439,0.047619048,0.0625,0.054054054,0.5,0.5,0,0.25,0,0.5,0.296296305,0.322222233,0.307407426,0.337777787,0.380952392,0.472222239,0.395238119,0.491666682,0.166666667,0,0,0
marguerite,ettie,0.2,0.3,0.366666667,0.366666667,0.4,0.366666667,0.366666667,0.133333333,0.133333333,0.2,0.2,0.1,0.1,0.14,0.28,0.186666667,0.4,0.8,0.533333333,0.4,0.8,0.533333333,0,0,0,0.090909091,0.166666667,0.117647059,0,0,0,0.083333333,0.142857143,0.105263158,0.133333333,0.2,0.1,0,0,0,0,0,0,0.133333333,0.2,0.1,0,0,0,0,0,0,0.156862745,0.307692308,0.207792208,0.097560976,0.25,0.140350877,0,0,0,0,0,0,0.393939403,0.398148159,0.406060625,0.40925927,0.454545465,0.490740756,0.466666688,0.50555557,0.3,0,0,0
joseph,heneritta,0.111111111,0.111111111,0.425925926,0.425925926,0.222222222,0.425925926,0.425925926,0.133333333,0.133333333,0.166666667,0.166666667,0.111111111,0.111111111,0.111111111,0.166666667,0.133333333,0.222222222,0.333333333,0.266666667,0.222222222,0.333333333,0.266666667,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333,0.166666667,0.111111111,0,0,0,0,0,0,0.133333333,0.166666667,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.205128211,0.361111124,0.212820525,0.30085471,0.47619049,0.541666687,0.490476217,0.558333352,0.277777778,0,0,0
julius,heneritte,0.111111111,0.111111111,0.425925926,0.425925926,0.111111111,0.425925926,0.425925926,0.133333333,0.133333333,0.166666667,0.166666667,0.111111111,0.111111111,0.2,0.3,0.24,0.111111111,0.166666667,0.133333333,0.111111111,0.166666667,0.133333333,0,0,0,0,0,0,0,0,0,0,0,0,0.133333333,0.166666667,0.111111111,0,0,0,0,0,0,0.133333333,0.166666667,0.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.205128211,0.361111124,0.210256421,0.372222235,0.380952392,0.541666687,0.39047621,0.558333352,0.388888889,0,0,0
mandy,henretta,0.125,0.125,0.441666667,0.441666667,0.25,0.441666667,0.441666667,0.153846154,0.153846154,0.2,0.2,0.125,0.125,0.175,0.28,0.215384615,0.25,0.4,0.307692308,0.25,0.4,0.307692308,0,0,0,0,0,0,0,0,0,0,0,0,0.153846154,0.2,0.125,0,0,0,0,0,0,0.153846154,0.2,0.125,0,0,0,0,0,0,0.024390244,0.038461538,0.029850746,0,0,0,0.25,0.25,0.25,0.5,0.5,0.25,0.333333343,0.343434355,0.251515166,0.446666682,0.555555572,0.619047642,0.572222253,0.644444466,0.4375,0,0,0
suzan,henrietta,0,0,0.437037037,0.437037037,0.222222222,0.437037037,0.437037037,0.142857143,0.142857143,0.2,0.2,0.111111111,0.111111111,0.155555556,0.28,0.2,0.222222222,0.4,0.285714286,0.222222222,0.4,0.285714286,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0.2,0.111111111,0,0,0,0,0,0,0.142857143,0.2,0.111111111,0,0,0,0,0,0,0.02173913,0.038461538,0.027777778,0,0,0,0,0,0,0.25,0,0,0.222222229,0.314814826,0.230555569,0.327777788,0.444444458,0.571428588,0.461111138,0.587301603,0.277777778,0,0,0
john,henriette,0,0,0.574074074,0.574074074,0.222222222,0.574074074,0.574074074,0.153846154,0.153846154,0.25,0.25,0.111111111,0.111111111,0.111111111,0.25,0.153846154,0.222222222,0.5,0.307692308,0.222222222,0.5,0.307692308,0,0,0,0,0,0,0,0,0,0,0,0,0.307692308,0.5,0.222222222,0,0,0,0,0,0,0.307692308,0.5,0.222222222,0,0,0,0,0,0,0.02173913,0.047619048,0.029850746,0.027777778,0.090909091,0.042553191,0.25,0.25,0.25,0.5,0.25,0.25,0.166666672,0.268518527,0.175000012,0.215384621,0.533333349,0.629629652,0.553333366,0.651851873,0.277777778,0,0,0
theophile,henryette,0.222222222,0.222222222,0.555555556,0.555555556,0.444444444,0.555555556,0.555555556,0.222222222,0.222222222,0.222222222,0.222222222,0.222222222,0.222222222,0.222222222,0.222222222,0.222222222,0.444444444,0.444444444,0.444444444,0.444444444,0.444444444,0.444444444,0.125,0.125,0.125,0.2,0.2,0.2,0,0,0,0.090909091,0.090909091,0.090909091,0.333333333,0.333333333,0.333333333,0.125,0.125,0.125,0,0,0,0.333333333,0.333333333,0.333333333,0.2,0.2,0.2,0.090909091,0.090909091,0.090909091,0.173913043,0.173913043,0.173913043,0.111111111,0.111111111,0.111111111,0,0,0,0.25,0,0,0.410256418,0.412698422,0.340476202,0.426984136,0.600000012,0.696969715,0.613333356,0.717171734,0.388888889,0,0,0
leandre,nettie,0.285714286,0.285714286,0.53968254,0.53968254,0.428571429,0.53968254,0.53968254,0.153846154,0.153846154,0.166666667,0.166666667,0.142857143,0.142857143,0.142857143,0.166666667,0.153846154,0.428571429,0.5,0.461538462,0.428571429,0.5,0.461538462,0,0,0,0.125,0.142857143,0.133333333,0,0,0,0.111111111,0.125,0.117647059,0.307692308,0.333333333,0.285714286,0,0,0,0,0,0,0.307692308,0.333333333,0.285714286,0.133333333,0.142857143,0.125,0.117647059,0.125,0.111111111,0.111111111,0.129032258,0.119402985,0,0,0,0,0.25,0.25,0.25,0.5,0,0.366666675,0.500000012,0.376666683,0.515555567,0.625000015,0.679012365,0.637500025,0.696296314,0.428571429,0,0,0
cosby,harriet,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057142857,0.08,0.066666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0.25,0.111111114,0.222222229,0.113888895,0.229629636,0.222222229,0.380952392,0.227777789,0.393650804,0.285714286,0,0,0
lutia,henrietta,0.222222222,0.222222222,0.437037037,0.437037037,0.333333333,0.437037037,0.437037037,0.142857143,0.142857143,0.2,0.2,0.111111111,0.111111111,0.155555556,0.28,0.2,0.333333333,0.6,0.428571429,0.333333333,0.6,0.428571429,0,0,0,0.1,0.166666667,0.125,0,0,0,0.090909091,0.142857143,0.111111111,0.142857143,0.2,0.111111111,0,0,0,0,0,0,0.142857143,0.2,0.111111111,0,0,0,0,0,0,0.108695652,0.192307692,0.138888889,0.055555556,0.125,0.076923077,0,0,0,0.25,0,0,0.333333341,0.454545465,0.342424257,0.464646475,0.611111124,0.714285731,0.627777805,0.730158746,0.444444444,0,0,0
isaballa,henriette,0,0,0,0,0.111111111,0,0,0.117647059,0.117647059,0.125,0.125,0.111111111,0.111111111,0.111111111,0.125,0.117647059,0.111111111,0.125,0.117647059,0.111111111,0.125,0.117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.125000004,0.201388896,0.129166674,0.209722228,0.222222229,0.322222233,0.229629642,0.335555565,0.277777778,0,0,0
