first,second,edit,dl,jaro,jw,bag,pw,sw,lcs3avg,lcs2avg,lcs3sht,lcs2sht,lcs3long,lcs2long,SWlong,SWsht,SWavg,1gramslong,1gramssht,1gramsavg,pad1gramslong,pad1gramssht,pad1gramsavg,2gramslong,2gramssht,2gramsavg,pad2gramslong,pad2gramssht,pad2gramsavg,3gramslong,3gramssht,3gramsavg,pad3gramslong,pad3gramssht,pad3gramsavg,pos1gramsavg,pos1gramssht,pos1gramslong,pos2gramsavg,pos2gramssht,pos2gramslong,pos3gramsavg,pos3gramssht,pos3gramslong,padpos1gramsavg,padpos1gramssht,padpos1gramslong,padpos2gramsavg,padpos2gramssht,padpos2gramslong,padpos3gramsavg,padpos3gramssht,padpos3gramslong,padskipgramslong,padskipgramssht,padskipgramsavg,skipgramslong,skipgramssht,skipgramsavg,Soundex,Phonex,Phonix,NYSIIS,D-Metaphone,FuzSoundex,Genjac2j,Genjac3j,Genjac2jw,Genjac3jw,Mong2j,Mong3j,Mong2jw,Mong3jw,editex,SAPSavg,SAPSsht,SAPSlong
florence,floranc,0.75,0.75,0.869047619,0.921428571,0.75,0.921428571,0.921428571,0.533333333,0.8,0.571428571,0.857142857,0.5,0.75,0.8,0.914285714,0.853333333,0.75,0.857142857,0.8,0.75,0.857142857,0.8,0.571428571,0.666666667,0.615384615,0.555555556,0.625,0.588235294,0.333333333,0.4,0.363636364,0.4,0.444444444,0.421052632,0.8,0.857142857,0.75,0.615384615,0.666666667,0.571428571,0.363636364,0.4,0.333333333,0.8,0.857142857,0.75,0.588235294,0.625,0.555555556,0.421052632,0.444444444,0.4,0.585365854,0.666666667,0.623376623,0.548387097,0.653846154,0.596491228,1,1,1,1,0,0.25,0.777777784,0.788888896,0.785185198,0.802222228,0.851851861,0.866666675,0.859259274,0.880000007,0.8125,0.62962963,0.62962963,0.62962963
florence,florance,0.875,0.875,0.845238095,0.907142857,0.875,0.907142857,0.907142857,0.875,0.875,0.875,0.875,0.875,0.875,0.925,0.925,0.925,0.875,0.875,0.875,0.875,0.875,0.875,0.714285714,0.714285714,0.714285714,0.777777778,0.777777778,0.777777778,0.5,0.5,0.5,0.7,0.7,0.7,0.875,0.875,0.875,0.714285714,0.714285714,0.714285714,0.5,0.5,0.5,0.875,0.875,0.875,0.777777778,0.777777778,0.777777778,0.7,0.7,0.7,0.756097561,0.756097561,0.756097561,0.677419355,0.677419355,0.677419355,1,1,1,1,0,1,0.92592593,0.933333337,0.929629637,0.940000004,0.92592593,0.933333337,0.933333344,0.940000004,0.9375,0.925925926,0.925925926,0.925925926
florence,florence,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
floria,flora,0.833333333,0.833333333,0.944444444,0.966666667,0.833333333,0.966666667,0.966666667,0.727272727,0.727272727,0.8,0.8,0.666666667,0.666666667,0.733333333,0.88,0.8,0.833333333,1,0.909090909,0.833333333,1,0.909090909,0.6,0.75,0.666666667,0.714285714,0.833333333,0.769230769,0.5,0.666666667,0.571428571,0.625,0.714285714,0.666666667,0.909090909,1,0.833333333,0.666666667,0.75,0.6,0.571428571,0.666666667,0.5,0.909090909,1,0.833333333,0.769230769,0.833333333,0.714285714,0.666666667,0.714285714,0.625,0.677419355,0.807692308,0.736842105,0.619047619,0.8125,0.702702703,1,1,1,1,0,1,0.809523812,0.819444448,0.814285721,0.825000003,0.90476191,0.888888896,0.909523819,0.900000006,0.833333333,0.926829268,0.95,0.904761905
florida,clorida,0.857142857,0.857142857,0.904761905,0.904761905,0.857142857,0.904761905,0.904761905,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.833333333,0.833333333,0.833333333,0.75,0.75,0.75,0.8,0.8,0.8,0.666666667,0.666666667,0.666666667,0.857142857,0.857142857,0.857142857,0.833333333,0.833333333,0.833333333,0.8,0.8,0.8,0.857142857,0.857142857,0.857142857,0.75,0.75,0.75,0.666666667,0.666666667,0.666666667,0.805555556,0.805555556,0.805555556,0.807692308,0.807692308,0.807692308,0.75,0.75,0.75,0.75,0,0.25,0.916666672,0.92592593,0.920833342,0.933333337,0.916666672,0.92592593,0.920833342,0.933333337,0.857142857,0.703703704,0.703703704,0.703703704
florrance,florance,0.888888889,0.888888889,0.962962963,0.977777778,0.888888889,0.977777778,0.977777778,0.941176471,0.941176471,1,1,0.888888889,0.888888889,0.755555556,0.85,0.8,0.888888889,1,0.941176471,0.888888889,1,0.941176471,0.875,1,0.933333333,0.9,1,0.947368421,0.714285714,0.833333333,0.769230769,0.818181818,0.9,0.857142857,0.941176471,1,0.888888889,0.933333333,1,0.875,0.769230769,0.833333333,0.714285714,0.941176471,1,0.888888889,0.947368421,1,0.9,0.857142857,0.9,0.818181818,0.826086957,0.926829268,0.873563218,0.777777778,0.903225806,0.835820896,1,1,1,1,0,1,0.9,0.88888889,0.9,0.892929294,0.966666669,0.959595962,0.970000005,0.963636366,1,0.607142857,0.62962963,0.586206897
florrence,florence,0.888888889,0.888888889,0.962962963,0.977777778,0.888888889,0.977777778,0.977777778,0.941176471,0.941176471,1,1,0.888888889,0.888888889,0.755555556,0.85,0.8,0.888888889,1,0.941176471,0.888888889,1,0.941176471,0.875,1,0.933333333,0.9,1,0.947368421,0.714285714,0.833333333,0.769230769,0.818181818,0.9,0.857142857,0.941176471,1,0.888888889,0.933333333,1,0.875,0.769230769,0.833333333,0.714285714,0.941176471,1,0.888888889,0.947368421,1,0.9,0.857142857,0.9,0.818181818,0.826086957,0.926829268,0.873563218,0.777777778,0.903225806,0.835820896,1,1,1,1,0,1,0.9,0.88888889,0.9,0.892929294,0.966666669,0.959595962,0.970000005,0.963636366,1,0.607142857,0.62962963,0.586206897
flory,flora,0.8,0.8,0.866666667,0.92,0.8,0.92,0.92,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.75,0.75,0.75,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.666666667,0.571428571,0.571428571,0.571428571,0.8,0.8,0.8,0.75,0.75,0.75,0.666666667,0.666666667,0.666666667,0.8,0.8,0.8,0.666666667,0.666666667,0.666666667,0.571428571,0.571428571,0.571428571,0.730769231,0.730769231,0.730769231,0.6875,0.6875,0.6875,1,1,1,1,0,1,0.888888896,0.90476191,0.894444456,0.914285719,0.888888896,0.90476191,0.894444456,0.914285719,0.9,0.9,0.9,0.9
floyd,floid,0.8,0.8,0.866666667,0.906666667,0.8,0.906666667,0.906666667,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.8,0.8,0.8,0.8,0.8,0.8,0.5,0.5,0.5,0.666666667,0.666666667,0.666666667,0.333333333,0.333333333,0.333333333,0.571428571,0.571428571,0.571428571,0.8,0.8,0.8,0.5,0.5,0.5,0.333333333,0.333333333,0.333333333,0.8,0.8,0.8,0.666666667,0.666666667,0.666666667,0.571428571,0.571428571,0.571428571,0.653846154,0.653846154,0.653846154,0.5625,0.5625,0.5625,1,1,1,1,0,1,0.888888896,0.90476191,0.894444456,0.914285719,0.888888896,0.90476191,0.894444456,0.914285719,0.9,0.9,0.9,0.9
forbes,forbes,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
fracis,francis,0.857142857,0.857142857,0.952380952,0.966666667,0.857142857,0.966666667,0.966666667,0.923076923,0.923076923,1,1,0.857142857,0.857142857,0.685714286,0.8,0.738461538,0.857142857,1,0.923076923,0.857142857,1,0.923076923,0.666666667,0.8,0.727272727,0.75,0.857142857,0.8,0.4,0.5,0.444444444,0.666666667,0.75,0.705882353,0.923076923,1,0.857142857,0.727272727,0.8,0.666666667,0.444444444,0.5,0.4,0.923076923,1,0.857142857,0.8,0.857142857,0.75,0.705882353,0.75,0.666666667,0.694444444,0.806451613,0.746268657,0.576923077,0.714285714,0.638297872,0.75,0.5,0.75,0.75,0,0.75,0.833333336,0.839506176,0.837500006,0.844444447,0.952380955,0.944444448,0.957142864,0.950000003,0.857142857,0.930232558,0.952380952,0.909090909
fracis,frank,0.5,0.5,0.7,0.79,0.5,0.79,0.79,0.545454545,0.545454545,0.6,0.6,0.5,0.5,0.5,0.6,0.545454545,0.5,0.6,0.545454545,0.5,0.6,0.545454545,0.4,0.5,0.444444444,0.428571429,0.5,0.461538462,0.25,0.333333333,0.285714286,0.375,0.428571429,0.4,0.545454545,0.6,0.5,0.444444444,0.5,0.4,0.285714286,0.333333333,0.25,0.545454545,0.6,0.5,0.461538462,0.5,0.428571429,0.4,0.428571429,0.375,0.35483871,0.423076923,0.385964912,0.285714286,0.375,0.324324324,0.75,0.5,0.5,0.75,0,0.5,0.541666672,0.708333343,0.545833342,0.719444454,0.619047625,0.708333343,0.623809533,0.719444454,0.5,0.111111111,0.133333333,0.095238095
fracois,francois,0.875,0.875,0.958333333,0.970833333,0.875,0.970833333,0.970833333,0.933333333,0.933333333,1,1,0.875,0.875,0.725,0.828571429,0.773333333,0.875,1,0.933333333,0.875,1,0.933333333,0.714285714,0.833333333,0.769230769,0.777777778,0.875,0.823529412,0.5,0.6,0.545454545,0.7,0.777777778,0.736842105,0.933333333,1,0.875,0.769230769,0.833333333,0.714285714,0.545454545,0.6,0.5,0.933333333,1,0.875,0.823529412,0.875,0.777777778,0.736842105,0.777777778,0.7,0.731707317,0.833333333,0.779220779,0.64516129,0.769230769,0.701754386,0.75,0.5,0.5,0.75,0,0.75,0.851851854,0.855555558,0.855555561,0.860000002,0.958333336,0.950617287,0.962500006,0.955555558,0.875,0.933333333,0.954545455,0.913043478
frances,ann,0.285714286,0.285714286,0.650793651,0.650793651,0.285714286,0.650793651,0.650793651,0.4,0.4,0.666666667,0.666666667,0.285714286,0.285714286,0.285714286,0.666666667,0.4,0.285714286,0.666666667,0.4,0.285714286,0.666666667,0.4,0.166666667,0.5,0.25,0.125,0.25,0.166666667,0,0,0,0,0,0,0.4,0.666666667,0.285714286,0.25,0.5,0.166666667,0,0,0,0.4,0.666666667,0.285714286,0.166666667,0.25,0.125,0,0,0,0.055555556,0.125,0.076923077,0.076923077,0.333333333,0.125,0,0,0,0.5,0,0,0.259259264,0.407407416,0.383333348,0.42222223,0.458333343,0.59259261,0.466666684,0.612345695,0.285714286,0,0,0
frances,eliza,0,0,0.447619048,0.447619048,0.285714286,0.447619048,0.447619048,0.166666667,0.166666667,0.2,0.2,0.142857143,0.142857143,0.142857143,0.2,0.166666667,0.285714286,0.4,0.333333333,0.285714286,0.4,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.166666667,0.2,0.142857143,0,0,0,0,0,0,0.166666667,0.2,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.266666675,0.377777791,0.276666683,0.391111124,0.500000015,0.604938295,0.512500025,0.62469138,0.214285714,0,0,0
frances,fanny,0.428571429,0.428571429,0.676190476,0.708571429,0.428571429,0.708571429,0.708571429,0.333333333,0.333333333,0.4,0.4,0.285714286,0.285714286,0.285714286,0.4,0.333333333,0.428571429,0.6,0.5,0.428571429,0.6,0.5,0.166666667,0.25,0.2,0.25,0.333333333,0.285714286,0,0,0,0.111111111,0.142857143,0.125,0.5,0.6,0.428571429,0.2,0.25,0.166666667,0,0,0,0.5,0.6,0.428571429,0.285714286,0.333333333,0.25,0.125,0.142857143,0.111111111,0.194444444,0.269230769,0.225806452,0.153846154,0.25,0.19047619,0.25,0.25,0.25,0.5,0,0.25,0.444444451,0.580246925,0.451851865,0.480000007,0.583333343,0.641975323,0.591666684,0.661728409,0.5,0.193548387,0.2,0.1875
frances,frances,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
frances,francess,0.875,0.875,0.958333333,0.975,0.875,0.975,0.975,0.933333333,0.933333333,1,1,0.875,0.875,0.875,1,0.933333333,0.875,1,0.933333333,0.875,1,0.933333333,0.857142857,1,0.923076923,0.888888889,1,0.941176471,0.833333333,1,0.909090909,0.8,0.888888889,0.842105263,0.933333333,1,0.875,0.923076923,1,0.857142857,0.909090909,1,0.833333333,0.933333333,1,0.875,0.941176471,1,0.888888889,0.842105263,0.888888889,0.8,0.829268293,0.944444444,0.883116883,0.838709677,1,0.912280702,1,1,1,1,0,1,0.888888889,0.877777779,0.888888889,0.882222223,1,0.975308643,1,0.980246915,1,0.512820513,0.625,0.434782609
frances,francis,0.857142857,0.857142857,0.904761905,0.942857143,0.857142857,0.942857143,0.942857143,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.914285714,0.914285714,0.914285714,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.666666667,0.666666667,0.666666667,0.75,0.75,0.75,0.6,0.6,0.6,0.666666667,0.666666667,0.666666667,0.857142857,0.857142857,0.857142857,0.666666667,0.666666667,0.666666667,0.6,0.6,0.6,0.857142857,0.857142857,0.857142857,0.75,0.75,0.75,0.666666667,0.666666667,0.666666667,0.75,0.75,0.75,0.730769231,0.730769231,0.730769231,1,1,1,1,0,1,0.916666672,0.92592593,0.920833342,0.933333337,0.916666672,0.92592593,0.920833342,0.933333337,0.928571429,0.578947368,0.6875,0.5
frances,frank,0.571428571,0.571428571,0.79047619,0.874285714,0.571428571,0.874285714,0.874285714,0.666666667,0.666666667,0.8,0.8,0.571428571,0.571428571,0.571428571,0.8,0.666666667,0.571428571,0.8,0.666666667,0.571428571,0.8,0.666666667,0.5,0.75,0.6,0.5,0.666666667,0.571428571,0.4,0.666666667,0.5,0.444444444,0.571428571,0.5,0.666666667,0.8,0.571428571,0.6,0.75,0.5,0.5,0.666666667,0.4,0.666666667,0.8,0.571428571,0.571428571,0.666666667,0.5,0.5,0.571428571,0.444444444,0.444444444,0.615384615,0.516129032,0.423076923,0.6875,0.523809524,1,1,0.75,1,0,0.75,0.666666672,0.679012352,0.670833342,0.688888894,0.666666672,0.74074075,0.670833342,0.750617292,0.571428571,0.387096774,0.4,0.375
frances,oliver,0.142857143,0.142857143,0.436507937,0.436507937,0.285714286,0.436507937,0.436507937,0.153846154,0.153846154,0.166666667,0.166666667,0.142857143,0.142857143,0.142857143,0.166666667,0.153846154,0.285714286,0.333333333,0.307692308,0.285714286,0.333333333,0.307692308,0,0,0,0,0,0,0,0,0,0,0,0,0.153846154,0.166666667,0.142857143,0,0,0,0,0,0,0.153846154,0.166666667,0.142857143,0,0,0,0,0,0,0.055555556,0.064516129,0.059701493,0,0,0,0,0,0,0.25,0,0,0.24242425,0.363636374,0.251515166,0.373737384,0.500000015,0.567901254,0.512500025,0.585185203,0.285714286,0,0,0
frances,sophia,0,0,0,0,0.285714286,0,0,0.153846154,0.153846154,0.166666667,0.166666667,0.142857143,0.142857143,0.142857143,0.166666667,0.153846154,0.285714286,0.333333333,0.307692308,0.285714286,0.333333333,0.307692308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.24242425,0.268518527,0.251515166,0.275925934,0.416666679,0.543209897,0.42916669,0.558024711,0.142857143,0,0,0
francesco,francisca,0.777777778,0.777777778,0.851851852,0.911111111,0.777777778,0.911111111,0.911111111,0.555555556,0.777777778,0.555555556,0.777777778,0.555555556,0.777777778,0.866666667,0.866666667,0.866666667,0.777777778,0.777777778,0.777777778,0.777777778,0.777777778,0.777777778,0.625,0.625,0.625,0.6,0.6,0.6,0.428571429,0.428571429,0.428571429,0.454545455,0.454545455,0.454545455,0.777777778,0.777777778,0.777777778,0.625,0.625,0.625,0.428571429,0.428571429,0.428571429,0.777777778,0.777777778,0.777777778,0.6,0.6,0.6,0.454545455,0.454545455,0.454545455,0.652173913,0.652173913,0.652173913,0.611111111,0.611111111,0.611111111,1,1,1,1,0,1,0.866666675,0.878787886,0.873333347,0.890909097,0.866666675,0.878787886,0.873333347,0.890909097,0.888888889,0.833333333,0.833333333,0.833333333
franches,francis,0.75,0.75,0.869047619,0.921428571,0.75,0.921428571,0.921428571,0.666666667,0.666666667,0.714285714,0.714285714,0.625,0.625,0.65,0.742857143,0.693333333,0.75,0.857142857,0.8,0.75,0.857142857,0.8,0.571428571,0.666666667,0.615384615,0.666666667,0.75,0.705882353,0.5,0.6,0.545454545,0.6,0.666666667,0.631578947,0.8,0.857142857,0.75,0.615384615,0.666666667,0.571428571,0.545454545,0.6,0.5,0.8,0.857142857,0.75,0.705882353,0.75,0.666666667,0.631578947,0.666666667,0.6,0.585365854,0.666666667,0.623376623,0.548387097,0.653846154,0.596491228,1,1,0.75,1,0,1,0.814814819,0.811111116,0.818518526,0.820000005,0.814814819,0.866666675,0.818518526,0.875555563,0.8125,0.545454545,0.545454545,0.545454545
francies,francois,0.75,0.75,0.916666667,0.95,0.875,0.95,0.95,0.625,0.625,0.625,0.625,0.625,0.625,0.85,0.85,0.85,0.875,0.875,0.875,0.875,0.875,0.875,0.571428571,0.571428571,0.571428571,0.666666667,0.666666667,0.666666667,0.5,0.5,0.5,0.6,0.6,0.6,0.875,0.875,0.875,0.571428571,0.571428571,0.571428571,0.5,0.5,0.5,0.875,0.875,0.875,0.666666667,0.666666667,0.666666667,0.6,0.6,0.6,0.682926829,0.682926829,0.682926829,0.64516129,0.64516129,0.64516129,1,1,0.75,1,0,1,0.733333337,0.737373742,0.74000001,0.875555563,0.888888896,0.866666675,0.896296309,0.880000007,0.875,0.577777778,0.590909091,0.565217391
francies,fransis,0.75,0.75,0.813492063,0.888095238,0.75,0.888095238,0.888095238,0.533333333,0.533333333,0.571428571,0.571428571,0.5,0.5,0.5,0.571428571,0.533333333,0.75,0.857142857,0.8,0.75,0.857142857,0.8,0.428571429,0.5,0.461538462,0.555555556,0.625,0.588235294,0.333333333,0.4,0.363636364,0.5,0.555555556,0.526315789,0.8,0.857142857,0.75,0.461538462,0.5,0.428571429,0.363636364,0.4,0.333333333,0.8,0.857142857,0.75,0.588235294,0.625,0.555555556,0.526315789,0.555555556,0.5,0.56097561,0.638888889,0.597402597,0.483870968,0.576923077,0.526315789,1,1,1,1,0,1,0.777777784,0.788888896,0.785185198,0.795555562,0.851851861,0.844444454,0.859259274,0.855555564,0.875,1,1,1
francis,alice,0.142857143,0.285714286,0.561904762,0.561904762,0.428571429,0.561904762,0.561904762,0.166666667,0.166666667,0.2,0.2,0.142857143,0.142857143,0.2,0.28,0.233333333,0.428571429,0.6,0.5,0.428571429,0.6,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0.4,0.285714286,0,0,0,0,0,0,0.333333333,0.4,0.285714286,0,0,0,0,0,0,0.111111111,0.153846154,0.129032258,0.076923077,0.125,0.095238095,0,0,0,0.25,0,0,0.370370381,0.481481499,0.385185209,0.400000012,0.583333351,0.604938295,0.600000031,0.629629652,0.357142857,0,0,0
francis,f,0.142857143,0.142857143,0.714285714,0.714285714,0.142857143,0.714285714,0.714285714,0.25,0.25,1,1,0.142857143,0.142857143,0.142857143,1,0.25,0.142857143,1,0.25,0.142857143,1,0.25,0,0,0,0.125,0.5,0.2,0,0,0,0.111111111,0.333333333,0.166666667,0.25,1,0.142857143,0,0,0,0,0,0,0.25,1,0.142857143,0.2,0.5,0.125,0.166666667,0.333333333,0.111111111,0.055555556,0.333333333,0.095238095,0,0,0,0.25,0.25,0.25,0.25,0,0.25,0.208333336,0.28395062,0.212500006,0.288888892,0.291666672,0.407407416,0.295833342,0.417283959,0.142857143,0,0,0
francis,fanny,0.428571429,0.428571429,0.676190476,0.708571429,0.428571429,0.708571429,0.708571429,0.333333333,0.333333333,0.4,0.4,0.285714286,0.285714286,0.285714286,0.4,0.333333333,0.428571429,0.6,0.5,0.428571429,0.6,0.5,0.166666667,0.25,0.2,0.25,0.333333333,0.285714286,0,0,0,0.111111111,0.142857143,0.125,0.5,0.6,0.428571429,0.2,0.25,0.166666667,0,0,0,0.5,0.6,0.428571429,0.285714286,0.333333333,0.25,0.125,0.142857143,0.111111111,0.194444444,0.269230769,0.225806452,0.153846154,0.25,0.19047619,0.25,0.25,0.25,0.5,0,0.25,0.444444451,0.580246925,0.451851865,0.480000007,0.583333343,0.641975323,0.591666684,0.661728409,0.5,0.054054054,0.066666667,0.045454545
francis,franccis,0.875,0.875,0.958333333,0.975,0.875,0.975,0.975,0.666666667,0.933333333,0.714285714,1,0.625,0.875,0.725,0.828571429,0.773333333,0.875,1,0.933333333,0.875,1,0.933333333,0.857142857,1,0.923076923,0.888888889,1,0.941176471,0.666666667,0.8,0.727272727,0.8,0.888888889,0.842105263,0.933333333,1,0.875,0.923076923,1,0.857142857,0.727272727,0.8,0.666666667,0.933333333,1,0.875,0.941176471,1,0.888888889,0.842105263,0.888888889,0.8,0.804878049,0.916666667,0.857142857,0.741935484,0.884615385,0.807017544,1,1,0.75,1,0,1,0.888888889,0.877777779,0.888888889,0.882222223,1,0.975308643,1,0.980246915,1,0.933333333,0.954545455,0.913043478
francis,frances,0.857142857,0.857142857,0.904761905,0.942857143,0.857142857,0.942857143,0.942857143,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.714285714,0.914285714,0.914285714,0.914285714,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.857142857,0.666666667,0.666666667,0.666666667,0.75,0.75,0.75,0.6,0.6,0.6,0.666666667,0.666666667,0.666666667,0.857142857,0.857142857,0.857142857,0.666666667,0.666666667,0.666666667,0.6,0.6,0.6,0.857142857,0.857142857,0.857142857,0.75,0.75,0.75,0.666666667,0.666666667,0.666666667,0.75,0.75,0.75,0.730769231,0.730769231,0.730769231,1,1,1,1,0,1,0.916666672,0.92592593,0.920833342,0.933333337,0.916666672,0.92592593,0.920833342,0.933333337,0.928571429,0.578947368,0.6875,0.5
francis,francesse,0.666666667,0.666666667,0.841269841,0.904761905,0.666666667,0.904761905,0.904761905,0.625,0.625,0.714285714,0.714285714,0.555555556,0.555555556,0.711111111,0.914285714,0.8,0.666666667,0.857142857,0.75,0.666666667,0.857142857,0.75,0.5,0.666666667,0.571428571,0.5,0.625,0.555555556,0.428571429,0.6,0.5,0.454545455,0.555555556,0.5,0.75,0.857142857,0.666666667,0.571428571,0.666666667,0.5,0.5,0.6,0.428571429,0.75,0.857142857,0.666666667,0.555555556,0.625,0.5,0.5,0.555555556,0.454545455,0.543478261,0.694444444,0.609756098,0.527777778,0.730769231,0.612903226,1,1,1,1,0,1,0.700000006,0.717171723,0.706666678,0.725252531,0.875000007,0.876543217,0.883333348,0.88641976,0.833333333,0.844444444,0.863636364,0.826086957
francis,francis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
francis,francois,0.875,0.875,0.958333333,0.975,0.875,0.975,0.975,0.666666667,0.933333333,0.714285714,1,0.625,0.875,0.725,0.828571429,0.773333333,0.875,1,0.933333333,0.875,1,0.933333333,0.714285714,0.833333333,0.769230769,0.777777778,0.875,0.823529412,0.5,0.6,0.545454545,0.7,0.777777778,0.736842105,0.933333333,1,0.875,0.769230769,0.833333333,0.714285714,0.545454545,0.6,0.5,0.933333333,1,0.875,0.823529412,0.875,0.777777778,0.736842105,0.777777778,0.7,0.731707317,0.833333333,0.779220779,0.677419355,0.807692308,0.736842105,1,1,0.75,1,0,1,0.851851854,0.855555558,0.855555561,0.860000002,0.958333336,0.950617287,0.962500006,0.955555558,0.875,0.577777778,0.590909091,0.565217391
francis,frank,0.571428571,0.571428571,0.79047619,0.874285714,0.571428571,0.874285714,0.874285714,0.666666667,0.666666667,0.8,0.8,0.571428571,0.571428571,0.571428571,0.8,0.666666667,0.571428571,0.8,0.666666667,0.571428571,0.8,0.666666667,0.5,0.75,0.6,0.5,0.666666667,0.571428571,0.4,0.666666667,0.5,0.444444444,0.571428571,0.5,0.666666667,0.8,0.571428571,0.6,0.75,0.5,0.5,0.666666667,0.4,0.666666667,0.8,0.571428571,0.571428571,0.666666667,0.5,0.5,0.571428571,0.444444444,0.444444444,0.615384615,0.516129032,0.423076923,0.6875,0.523809524,1,1,0.75,1,0,0.75,0.666666672,0.679012352,0.670833342,0.688888894,0.666666672,0.74074075,0.670833342,0.750617292,0.571428571,0.162162162,0.2,0.136363636
francis,franz,0.571428571,0.571428571,0.79047619,0.874285714,0.571428571,0.874285714,0.874285714,0.666666667,0.666666667,0.8,0.8,0.571428571,0.571428571,0.571428571,0.8,0.666666667,0.571428571,0.8,0.666666667,0.571428571,0.8,0.666666667,0.5,0.75,0.6,0.5,0.666666667,0.571428571,0.4,0.666666667,0.5,0.444444444,0.571428571,0.5,0.666666667,0.8,0.571428571,0.6,0.75,0.5,0.5,0.666666667,0.4,0.666666667,0.8,0.571428571,0.571428571,0.666666667,0.5,0.5,0.571428571,0.444444444,0.444444444,0.615384615,0.516129032,0.423076923,0.6875,0.523809524,1,1,1,1,0,1,0.666666672,0.679012352,0.670833342,0.688888894,0.666666672,0.74074075,0.670833342,0.750617292,0.571428571,0.162162162,0.2,0.136363636
francis,franzois,0.75,0.75,0.869047619,0.921428571,0.75,0.921428571,0.921428571,0.533333333,0.8,0.571428571,0.857142857,0.5,0.75,0.5,0.571428571,0.533333333,0.75,0.857142857,0.8,0.75,0.857142857,0.8,0.571428571,0.666666667,0.615384615,0.666666667,0.75,0.705882353,0.333333333,0.4,0.363636364,0.6,0.666666667,0.631578947,0.8,0.857142857,0.75,0.615384615,0.666666667,0.571428571,0.363636364,0.4,0.333333333,0.8,0.857142857,0.75,0.705882353,0.75,0.666666667,0.631578947,0.666666667,0.6,0.56097561,0.638888889,0.597402597,0.451612903,0.538461538,0.49122807,1,1,1,1,0,1,0.814814819,0.811111116,0.818518526,0.820000005,0.916666672,0.901234574,0.920833342,0.911111116,0.75,0.933333333,0.954545455,0.913043478
francis,j,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166666672,0.234567907,0.170833342,0.24444445,0.166666672,0.296296305,0.170833342,0.306172848,0.071428571,0,0,0
francois,f,0.125,0.125,0.708333333,0.708333333,0.125,0.708333333,0.708333333,0.222222222,0.222222222,1,1,0.125,0.125,0.125,1,0.222222222,0.125,1,0.222222222,0.125,1,0.222222222,0,0,0,0.111111111,0.5,0.181818182,0,0,0,0.1,0.333333333,0.153846154,0.222222222,1,0.125,0,0,0,0,0,0,0.222222222,1,0.125,0.181818182,0.5,0.111111111,0.153846154,0.333333333,0.1,0.048780488,0.333333333,0.085106383,0,0,0,0.25,0.25,0.25,0.25,0,0.25,0.185185187,0.255555558,0.188888894,0.260000002,0.259259264,0.366666675,0.26296297,0.375555563,0.1875,0,0,0
