first,second,edit,dl,jaro,jw,bag,pw,sw,lcs3avg,lcs2avg,lcs3sht,lcs2sht,lcs3long,lcs2long,SWlong,SWsht,SWavg,1gramslong,1gramssht,1gramsavg,pad1gramslong,pad1gramssht,pad1gramsavg,2gramslong,2gramssht,2gramsavg,pad2gramslong,pad2gramssht,pad2gramsavg,3gramslong,3gramssht,3gramsavg,pad3gramslong,pad3gramssht,pad3gramsavg,pos1gramsavg,pos1gramssht,pos1gramslong,pos2gramsavg,pos2gramssht,pos2gramslong,pos3gramsavg,pos3gramssht,pos3gramslong,padpos1gramsavg,padpos1gramssht,padpos1gramslong,padpos2gramsavg,padpos2gramssht,padpos2gramslong,padpos3gramsavg,padpos3gramssht,padpos3gramslong,padskipgramslong,padskipgramssht,padskipgramsavg,skipgramslong,skipgramssht,skipgramsavg,Soundex,Phonex,Phonix,NYSIIS,D-Metaphone,FuzSoundex,Genjac2j,Genjac3j,Genjac2jw,Genjac3jw,Mong2j,Mong3j,Mong2jw,Mong3jw,editex,SAPSavg,SAPSsht,SAPSlong
mcgill,mcgell,0.833333333,0.833333333,0.888888889,0.922222222,0.833333333,0.922222222,0.922222222,0.5,0.833333333,0.5,0.833333333,0.5,0.833333333,0.9,0.9,0.9,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.6,0.6,0.6,0.714285714,0.714285714,0.714285714,0.25,0.25,0.25,0.625,0.625,0.625,0.833333333,0.833333333,0.833333333,0.6,0.6,0.6,0.25,0.25,0.25,0.833333333,0.833333333,0.833333333,0.714285714,0.714285714,0.714285714,0.625,0.625,0.625,0.677419355,0.677419355,0.677419355,0.571428571,0.571428571,0.571428571,1,1,1,1,1,1,0.90476191,0.916666672,0.909523819,0.925000004,0.90476191,0.916666672,0.909523819,0.925000004,0.916666667,0.904761905,0.904761905,0.904761905
wright,wright,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mcgill,mcgell,0.833333333,0.833333333,0.888888889,0.922222222,0.833333333,0.922222222,0.922222222,0.5,0.833333333,0.5,0.833333333,0.5,0.833333333,0.9,0.9,0.9,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.6,0.6,0.6,0.714285714,0.714285714,0.714285714,0.25,0.25,0.25,0.625,0.625,0.625,0.833333333,0.833333333,0.833333333,0.6,0.6,0.6,0.25,0.25,0.25,0.833333333,0.833333333,0.833333333,0.714285714,0.714285714,0.714285714,0.625,0.625,0.625,0.677419355,0.677419355,0.677419355,0.571428571,0.571428571,0.571428571,1,1,1,1,1,1,0.90476191,0.916666672,0.909523819,0.925000004,0.90476191,0.916666672,0.909523819,0.925000004,0.916666667,0.904761905,0.904761905,0.904761905
moulton,moulton,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mcgill,mcgell,0.833333333,0.833333333,0.888888889,0.922222222,0.833333333,0.922222222,0.922222222,0.5,0.833333333,0.5,0.833333333,0.5,0.833333333,0.9,0.9,0.9,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.6,0.6,0.6,0.714285714,0.714285714,0.714285714,0.25,0.25,0.25,0.625,0.625,0.625,0.833333333,0.833333333,0.833333333,0.6,0.6,0.6,0.25,0.25,0.25,0.833333333,0.833333333,0.833333333,0.714285714,0.714285714,0.714285714,0.625,0.625,0.625,0.677419355,0.677419355,0.677419355,0.571428571,0.571428571,0.571428571,1,1,1,1,1,1,0.90476191,0.916666672,0.909523819,0.925000004,0.90476191,0.916666672,0.909523819,0.925000004,0.916666667,0.904761905,0.904761905,0.904761905
wright,wright,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
serviss,serviss,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mcgill,mcgell,0.833333333,0.833333333,0.888888889,0.922222222,0.833333333,0.922222222,0.922222222,0.5,0.833333333,0.5,0.833333333,0.5,0.833333333,0.9,0.9,0.9,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.6,0.6,0.6,0.714285714,0.714285714,0.714285714,0.25,0.25,0.25,0.625,0.625,0.625,0.833333333,0.833333333,0.833333333,0.6,0.6,0.6,0.25,0.25,0.25,0.833333333,0.833333333,0.833333333,0.714285714,0.714285714,0.714285714,0.625,0.625,0.625,0.677419355,0.677419355,0.677419355,0.571428571,0.571428571,0.571428571,1,1,1,1,1,1,0.90476191,0.916666672,0.909523819,0.925000004,0.90476191,0.916666672,0.909523819,0.925000004,0.916666667,0.904761905,0.904761905,0.904761905
mcgill,mcgell,0.833333333,0.833333333,0.888888889,0.922222222,0.833333333,0.922222222,0.922222222,0.5,0.833333333,0.5,0.833333333,0.5,0.833333333,0.9,0.9,0.9,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.833333333,0.6,0.6,0.6,0.714285714,0.714285714,0.714285714,0.25,0.25,0.25,0.625,0.625,0.625,0.833333333,0.833333333,0.833333333,0.6,0.6,0.6,0.25,0.25,0.25,0.833333333,0.833333333,0.833333333,0.714285714,0.714285714,0.714285714,0.625,0.625,0.625,0.677419355,0.677419355,0.677419355,0.571428571,0.571428571,0.571428571,1,1,1,1,1,1,0.90476191,0.916666672,0.909523819,0.925000004,0.90476191,0.916666672,0.909523819,0.925000004,0.916666667,0.904761905,0.904761905,0.904761905
wright,wright,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
cartmell,cartmell,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
moulton,moulton,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
cartmell,cartmell,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
wright,wright,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
cartmell,cartmell,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
cartmell,cartmell,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
sarles,sarles,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
cartmell,cartmell,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
moulton,moulton,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
cartmel,cartmell,0.875,0.875,0.958333333,0.975,0.875,0.975,0.975,0.933333333,0.933333333,1,1,0.875,0.875,0.875,1,0.933333333,0.875,1,0.933333333,0.875,1,0.933333333,0.857142857,1,0.923076923,0.888888889,1,0.941176471,0.833333333,1,0.909090909,0.8,0.888888889,0.842105263,0.933333333,1,0.875,0.923076923,1,0.857142857,0.909090909,1,0.833333333,0.933333333,1,0.875,0.941176471,1,0.888888889,0.842105263,0.888888889,0.8,0.829268293,0.944444444,0.883116883,0.838709677,1,0.912280702,1,1,1,1,1,0.75,0.888888889,0.877777779,0.888888889,0.882222223,1,0.975308643,1,0.980246915,1,0.936170213,0.956521739,0.916666667
sarles,sarles,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
cartmel,cartmell,0.875,0.875,0.958333333,0.975,0.875,0.975,0.975,0.933333333,0.933333333,1,1,0.875,0.875,0.875,1,0.933333333,0.875,1,0.933333333,0.875,1,0.933333333,0.857142857,1,0.923076923,0.888888889,1,0.941176471,0.833333333,1,0.909090909,0.8,0.888888889,0.842105263,0.933333333,1,0.875,0.923076923,1,0.857142857,0.909090909,1,0.833333333,0.933333333,1,0.875,0.941176471,1,0.888888889,0.842105263,0.888888889,0.8,0.829268293,0.944444444,0.883116883,0.838709677,1,0.912280702,1,1,1,1,1,0.75,0.888888889,0.877777779,0.888888889,0.882222223,1,0.975308643,1,0.980246915,1,0.936170213,0.956521739,0.916666667
cartmel,cartmell,0.875,0.875,0.958333333,0.975,0.875,0.975,0.975,0.933333333,0.933333333,1,1,0.875,0.875,0.875,1,0.933333333,0.875,1,0.933333333,0.875,1,0.933333333,0.857142857,1,0.923076923,0.888888889,1,0.941176471,0.833333333,1,0.909090909,0.8,0.888888889,0.842105263,0.933333333,1,0.875,0.923076923,1,0.857142857,0.909090909,1,0.833333333,0.933333333,1,0.875,0.941176471,1,0.888888889,0.842105263,0.888888889,0.8,0.829268293,0.944444444,0.883116883,0.838709677,1,0.912280702,1,1,1,1,1,0.75,0.888888889,0.877777779,0.888888889,0.882222223,1,0.975308643,1,0.980246915,1,0.936170213,0.956521739,0.916666667
sarles,sarles,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
cartmel,cartmell,0.875,0.875,0.958333333,0.975,0.875,0.975,0.975,0.933333333,0.933333333,1,1,0.875,0.875,0.875,1,0.933333333,0.875,1,0.933333333,0.875,1,0.933333333,0.857142857,1,0.923076923,0.888888889,1,0.941176471,0.833333333,1,0.909090909,0.8,0.888888889,0.842105263,0.933333333,1,0.875,0.923076923,1,0.857142857,0.909090909,1,0.833333333,0.933333333,1,0.875,0.941176471,1,0.888888889,0.842105263,0.888888889,0.8,0.829268293,0.944444444,0.883116883,0.838709677,1,0.912280702,1,1,1,1,1,0.75,0.888888889,0.877777779,0.888888889,0.882222223,1,0.975308643,1,0.980246915,1,0.936170213,0.956521739,0.916666667
moulton,moulton,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
cartmel,cartmell,0.875,0.875,0.958333333,0.975,0.875,0.975,0.975,0.933333333,0.933333333,1,1,0.875,0.875,0.875,1,0.933333333,0.875,1,0.933333333,0.875,1,0.933333333,0.857142857,1,0.923076923,0.888888889,1,0.941176471,0.833333333,1,0.909090909,0.8,0.888888889,0.842105263,0.933333333,1,0.875,0.923076923,1,0.857142857,0.909090909,1,0.833333333,0.933333333,1,0.875,0.941176471,1,0.888888889,0.842105263,0.888888889,0.8,0.829268293,0.944444444,0.883116883,0.838709677,1,0.912280702,1,1,1,1,1,0.75,0.888888889,0.877777779,0.888888889,0.882222223,1,0.975308643,1,0.980246915,1,0.936170213,0.956521739,0.916666667
sarles,sarles,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
parker,parker,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
parker,parker,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
hubble,hubble,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
parker,parker,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
hartle,hartle,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
moulton,moulton,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
parker,parker,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
hubble,hubble,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
serviss,serviss,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
parker,parker,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
parker,parker,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
hubble,hubble,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
parker,parker,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
slack,slack,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
cook,cook,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
scott,scott,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
cook,cook,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
peters,peter,0.833333333,0.833333333,0.944444444,0.966666667,0.833333333,0.966666667,0.966666667,0.909090909,0.909090909,1,1,0.833333333,0.833333333,0.833333333,1,0.909090909,0.833333333,1,0.909090909,0.833333333,1,0.909090909,0.8,1,0.888888889,0.714285714,0.833333333,0.769230769,0.75,1,0.857142857,0.625,0.714285714,0.666666667,0.909090909,1,0.833333333,0.888888889,1,0.8,0.857142857,1,0.75,0.909090909,1,0.833333333,0.769230769,0.833333333,0.714285714,0.666666667,0.714285714,0.625,0.741935484,0.884615385,0.807017544,0.761904762,1,0.864864865,0.75,1,0.75,1,0.75,0.75,0.809523812,0.819444448,0.814285721,0.827777781,0.90476191,0.916666672,0.909523819,0.925000004,0.833333333,0.558139535,0.571428571,0.545454545
scott,scott,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
peters,peter,0.833333333,0.833333333,0.944444444,0.966666667,0.833333333,0.966666667,0.966666667,0.909090909,0.909090909,1,1,0.833333333,0.833333333,0.833333333,1,0.909090909,0.833333333,1,0.909090909,0.833333333,1,0.909090909,0.8,1,0.888888889,0.714285714,0.833333333,0.769230769,0.75,1,0.857142857,0.625,0.714285714,0.666666667,0.909090909,1,0.833333333,0.888888889,1,0.8,0.857142857,1,0.75,0.909090909,1,0.833333333,0.769230769,0.833333333,0.714285714,0.666666667,0.714285714,0.625,0.741935484,0.884615385,0.807017544,0.761904762,1,0.864864865,0.75,1,0.75,1,0.75,0.75,0.809523812,0.819444448,0.814285721,0.827777781,0.90476191,0.916666672,0.909523819,0.925000004,0.833333333,0.558139535,0.571428571,0.545454545
stevens,stevens,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
slack,slack,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
peters,peter,0.833333333,0.833333333,0.944444444,0.966666667,0.833333333,0.966666667,0.966666667,0.909090909,0.909090909,1,1,0.833333333,0.833333333,0.833333333,1,0.909090909,0.833333333,1,0.909090909,0.833333333,1,0.909090909,0.8,1,0.888888889,0.714285714,0.833333333,0.769230769,0.75,1,0.857142857,0.625,0.714285714,0.666666667,0.909090909,1,0.833333333,0.888888889,1,0.8,0.857142857,1,0.75,0.909090909,1,0.833333333,0.769230769,0.833333333,0.714285714,0.666666667,0.714285714,0.625,0.741935484,0.884615385,0.807017544,0.761904762,1,0.864864865,0.75,1,0.75,1,0.75,0.75,0.809523812,0.819444448,0.814285721,0.827777781,0.90476191,0.916666672,0.909523819,0.925000004,0.833333333,0.558139535,0.571428571,0.545454545
scott,scott,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
greenwood,greenwood,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
greenwood,greenwood,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
scott,scott,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
greenwood,greenwood,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
slack,slack,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
greenwood,greenwood,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
vandervort,vandervort,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
greenwood,greenwood,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
greenwood,greenwood,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
vandervort,vandervort,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
greenwood,greenwood,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
slack,slack,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
greenwood,greenwood,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
vandervort,vandervort,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
